killID,killmail_id,killmail_time,solar_system_id,zkb.locationID,zkb.hash,zkb.fittedValue,zkb.totalValue,zkb.points,zkb.npc,zkb.solo,zkb.awox,zkb.href,victim.alliance_id,victim.character_id,victim.corporation_id,victim.damage_taken,victim.position.x,victim.position.y,victim.position.z,victim.ship_type_id,attacker.alliance_id,attacker.character_id,attacker.corporation_id,attacker.damage_done,attacker.final_blow,attacker.security_status,attacker.ship_type_id,attacker.weapon_type_id,attacker.faction_id,victim.faction_id,war_id,moon_id
85934924,85934924,2020-07-27T07:33:09Z,30003857,40244054,6b0da2f583542bf6f2b060ed68509aa20ba340d6,45108719.22,94579926.58,5,False,True,False,https://esi.evetech.net/v1/killmails/85934924/6b0da2f583542bf6f2b060ed68509aa20ba340d6/,,2116988717.0,1000180,4686,35534845981.98427,-30918555256.457523,-209438688144.3825,35683,,92924496.0,1000045.0,4563,True,-6.5,33816.0,27371.0,,500001.0,,
85934554,85934554,2020-07-27T06:53:03Z,30005072,40321064,b19e207043a6cdb86adc9bf81a804cd2bcd0156f,280185.15,450258.31,1,False,True,False,https://esi.evetech.net/v1/killmails/85934554/b19e207043a6cdb86adc9bf81a804cd2bcd0156f/,,2117232680.0,1000165,667,749793995359.7157,-46923325045.21519,149004406744.15314,32880,,94564519.0,98478457.0,667,True,4.9,33470.0,2205.0,,,,
85934913,85934913,2020-07-27T07:32:23Z,30004591,50011756,ed07de0b64da0612d47240d6a32c1019997460ec,2663.9,3182.66,1,True,False,False,https://esi.evetech.net/v1/killmails/85934913/ed07de0b64da0612d47240d6a32c1019997460ec/,99007916.0,2116686140.0,98417590,563,-1229439833520.4646,23164985137.32824,544670146050.0767,588,,,1000135.0,563,True,0.0,11920.0,,,,,
85934937,85934937,2020-07-27T07:35:46Z,30003707,40234784,c0d7c98b1cc33ad5335909148477d9f05e50dd26,761777.7,3174790.07,1,False,True,False,https://esi.evetech.net/v1/killmails/85934937/c0d7c98b1cc33ad5335909148477d9f05e50dd26/,1988009451.0,2114689873.0,98577179,627,128468012443.60075,-21825089511.795147,-19785523417.208908,32880,99007716.0,97233059.0,98360452.0,627,True,2.8,3756.0,2488.0,,,,
85934676,85934676,2020-07-27T07:02:11Z,30002057,40131241,3b05fd93bbc8dbad1b07fb97f21c5ec6d4ce51e2,1021203.59,5619146.42,3,False,False,False,https://esi.evetech.net/v1/killmails/85934676/3b05fd93bbc8dbad1b07fb97f21c5ec6d4ce51e2/,,1203787394.0,98651201,1908,-485476239850.5938,-21182517836.191288,-733697812935.3302,587,,91075646.0,98418799.0,289,True,4.6,585.0,2889.0,500002.0,,,
85934882,85934882,2020-07-27T07:29:38Z,30003240,50010495,9b0df5d97022a3a5b015f18f3b6c35de1e6a3de5,1129.34,1648.1,1,True,False,False,https://esi.evetech.net/v1/killmails/85934882/9b0df5d97022a3a5b015f18f3b6c35de1e6a3de5/,99009310.0,2115203802.0,98608042,514,-4834464502385.217,850426311023.8049,7958623654745.81,601,,,,0,True,0.0,,,,,,
85934941,85934941,2020-07-27T07:36:34Z,30000142,60003760,cfa5c5b4157f30b13bb62f243b5e3c0b99df776c,1405665.65,1405665.65,1,False,False,False,https://esi.evetech.net/v1/killmails/85934941/cfa5c5b4157f30b13bb62f243b5e3c0b99df776c/,,2117234965.0,1000077,7448,-107303111506.98634,-18745016354.16099,436488687361.5369,33474,,2113694975.0,98545438.0,7448,True,1.7,12034.0,24519.0,,,,
85934906,85934906,2020-07-27T07:31:23Z,30000205,50013697,8667e7a042a207580065f22630927359bab7aa49,191431888.43,271136702.53,1,True,False,False,https://esi.evetech.net/v1/killmails/85934906/8667e7a042a207580065f22630927359bab7aa49/,99008923.0,2116644285.0,98451868,23451,76783179661.33165,1453950427824.3384,1262259845144.422,17715,,,1000298.0,17749,True,0.0,54112.0,,,,,
85934915,85934915,2020-07-27T07:32:41Z,30000205,50013697,2550545d054f4d123c77e0fc5a06ca5d0acc696c,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85934915/2550545d054f4d123c77e0fc5a06ca5d0acc696c/,99008923.0,2116644285.0,98451868,429,76783179332.71396,1453950428199.1814,1262259845323.855,670,,,,429,True,0.0,54577.0,,500026.0,,,
85934940,85934940,2020-07-27T07:36:24Z,32000074,0,3b52fe728ff304a211946e35ee267746106024c3,24342112.95,54985666.92,23,False,False,False,https://esi.evetech.net/v1/killmails/85934940/3b52fe728ff304a211946e35ee267746106024c3/,99001968.0,92259565.0,389326446,12333,-14959395476824.314,-14959788695812.967,-14959788702446.635,621,,1084162751.0,98567606.0,5503,True,-1.2,621.0,24499.0,,,,
85935481,85935481,2020-07-27T08:34:30Z,32000142,0,2c238868518ac616d422ab293454c9671395ed48,46322932.12,212343072.4,18,False,False,False,https://esi.evetech.net/v1/killmails/85935481/2c238868518ac616d422ab293454c9671395ed48/,99009865.0,91489099.0,98228242,30675,-14959474101694.633,-14959788741066.586,-14959788695557.45,624,,1369039881.0,98567606.0,11964,True,0.3,621.0,24495.0,,,,
85935489,85935489,2020-07-27T08:35:02Z,32000142,0,85d17cdb1e6508bd3240225e428866ba04c5be62,43769349.74,43769349.74,1,False,False,False,https://esi.evetech.net/v1/killmails/85935489/85d17cdb1e6508bd3240225e428866ba04c5be62/,99009865.0,91489099.0,98228242,467,-14959474101573.633,-14959788740945.586,-14959788695436.45,33328,,1369039881.0,98567606.0,467,True,0.3,621.0,24495.0,,,,
85934921,85934921,2020-07-27T07:33:03Z,30004694,50012774,24b82d38b6cadc8cca47b3713ae30c7b42564f9b,31409729.75,41323571.58,9,False,True,False,https://esi.evetech.net/v1/killmails/85934921/24b82d38b6cadc8cca47b3713ae30c7b42564f9b/,498125261.0,92063499.0,1018389948,3249,4460956240967.425,-753624378008.8872,1529267953543.5269,11202,99009163.0,2115186880.0,98645589.0,3249,True,5.0,22464.0,27371.0,,,,
85934928,85934928,2020-07-27T07:33:50Z,30004694,50012774,8edb7df4126e237d9891bf9da5c8cc0068c8005a,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934928/8edb7df4126e237d9891bf9da5c8cc0068c8005a/,498125261.0,92063499.0,1018389948,461,4460956241507.872,-753624378306.1367,1529267955139.314,670,99009163.0,2115186880.0,98645589.0,461,True,5.0,22464.0,27371.0,,,,
85934886,85934886,2020-07-27T07:29:49Z,32000176,0,8b241a1c60568297a4df493fca5317053a904035,25105640.83,54843002.87,25,False,False,False,https://esi.evetech.net/v1/killmails/85934886/8b241a1c60568297a4df493fca5317053a904035/,99001968.0,92259565.0,389326446,15313,-14959395513330.793,-14959788683640.404,-14959788658143.186,628,99005839.0,1196801788.0,1831131676.0,6882,True,-1.7,628.0,2185.0,,,,
85934896,85934896,2020-07-27T07:30:49Z,32000176,0,83e8e39fa0fb30792482feec2842f7e701b5c335,25500038.71,52232610.47,24,False,False,False,https://esi.evetech.net/v1/killmails/85934896/83e8e39fa0fb30792482feec2842f7e701b5c335/,99009203.0,1088938368.0,1448136910,12886,-14959395532101.68,-14959788683653.744,-14959788647492.225,628,99005839.0,1196801788.0,1831131676.0,8371,True,-1.7,628.0,27453.0,,,,
85934916,85934916,2020-07-27T07:32:45Z,32000176,0,ddb48fb646641f14ad2aad03d5af6d2a2cec4cb7,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934916/ddb48fb646641f14ad2aad03d5af6d2a2cec4cb7/,99001968.0,92259565.0,389326446,461,-14959395502543.36,-14959788692052.352,-14959788665412.994,670,99005839.0,1196801788.0,1831131676.0,461,True,-1.7,628.0,21640.0,,,,
85934917,85934917,2020-07-27T07:32:45Z,32000176,0,355f8ebde3589ec5deca6a38f0a8e45a809bdec5,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934917/355f8ebde3589ec5deca6a38f0a8e45a809bdec5/,99009203.0,1088938368.0,1448136910,464,-14959395531634.455,-14959788685329.32,-14959788643845.922,33328,99005839.0,1196801788.0,1831131676.0,464,True,-1.7,628.0,21640.0,,,,
85934900,85934900,2020-07-27T07:31:04Z,31001928,40450663,16b80ab6730a42f5875c0e3d49258f97653ddfd1,628277.91,4095956.89,1,True,False,False,https://esi.evetech.net/v1/killmails/85934900/16b80ab6730a42f5875c0e3d49258f97653ddfd1/,99009268.0,2117149019.0,98575483,677,-1765268522080.4895,-17140284192.52352,3296923485887.226,32880,,,,677,True,0.0,30460.0,,500021.0,,,
85934930,85934930,2020-07-27T07:34:11Z,30004583,50011596,9ca244a7387de7e2e6cf08d8adbc991179376e40,257564430.25,284368590.71,44,False,True,False,https://esi.evetech.net/v1/killmails/85934930/9ca244a7387de7e2e6cf08d8adbc991179376e40/,499005583.0,90792126.0,502319709,3678,5436435476127.079,2791659742553.5786,-5973595055863.968,11965,99005338.0,2114160082.0,98388312.0,3678,True,-5.5,29340.0,27371.0,,,,
85935532,85935532,2020-07-27T08:39:58Z,30000825,40052301,bcf727cf01aca0276fbc77571a56c50ac101c812,1430612.86,33823841.86,1,False,True,False,https://esi.evetech.net/v1/killmails/85935532/bcf727cf01aca0276fbc77571a56c50ac101c812/,1411711376.0,2114542329.0,1485023514,2854,598586815245.593,99700808395.41862,-512255323645.6811,655,,2112491431.0,98544911.0,2854,True,-0.7,35683.0,3178.0,,,,
85934829,85934829,2020-07-27T07:23:13Z,30003804,60009331,6a7a5eb49bfaa4c92ed634b9b8a58d47bfbd03b1,776957.66,3344106.03,1,False,True,False,https://esi.evetech.net/v1/killmails/85934829/6a7a5eb49bfaa4c92ed634b9b8a58d47bfbd03b1/,,2114068778.0,98606473,1771,202405126989.32816,-4293549250.3530507,-1020774856083.1179,32880,,93277479.0,98247425.0,1771,True,5.0,33153.0,27441.0,,,,
85934883,85934883,2020-07-27T07:29:39Z,32000170,0,216d12d900239587cb99bfd67cfb361cb1c954d9,16259643.86,36944972.76,22,False,False,False,https://esi.evetech.net/v1/killmails/85934883/216d12d900239587cb99bfd67cfb361cb1c954d9/,1354830081.0,140429813.0,98127387,22168,-14959788704832.693,-14959788695832.635,-14959788667423.607,621,937872513.0,2112824861.0,917701062.0,15840,True,3.4,622.0,2913.0,,,,
85935534,85935534,2020-07-27T08:40:06Z,30000825,40052301,ee0acbd61b5f966ea406e84620da0f02cac84d73,42342811.19,42342811.19,1,False,False,False,https://esi.evetech.net/v1/killmails/85935534/ee0acbd61b5f966ea406e84620da0f02cac84d73/,1411711376.0,2114542329.0,1485023514,454,598586815522.7852,99700808606.00836,-512255324057.204,670,,2112491431.0,98544911.0,454,True,-0.7,35683.0,3178.0,,,,
85935472,85935472,2020-07-27T08:33:29Z,30004735,50010895,961b90d7a15a489a03ca7b36260f9f42fc209ecf,1781635.57,2029457.25,1,False,True,False,https://esi.evetech.net/v1/killmails/85935472/961b90d7a15a489a03ca7b36260f9f42fc209ecf/,99007362.0,2117223803.0,98632728,2431,-1206275962407.61,625115261162.4641,-980859735325.8334,657,99009310.0,97046962.0,98642164.0,2431,True,5.0,12034.0,27359.0,,,,
85934920,85934920,2020-07-27T07:33:01Z,32000170,0,07974ae285a26f16b7f3f4b25228bd78ac3ee327,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934920/07974ae285a26f16b7f3f4b25228bd78ac3ee327/,937872513.0,2112938183.0,917701062,483,-14959788641006.94,-14959788726133.275,-14959788703035.66,670,937872513.0,2112824861.0,917701062.0,326,True,3.4,622.0,2913.0,,,,
85935517,85935517,2020-07-27T08:37:49Z,30002718,50006983,42a05061a30c87798b461a7acce9549885eaf1e0,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935517/42a05061a30c87798b461a7acce9549885eaf1e0/,,2117013133.0,98640511,437,-2990919697031.6343,5521776345254.461,648081042907.2445,670,,2116191058.0,98559111.0,141,True,-10.0,17738.0,14188.0,,,,
85934931,85934931,2020-07-27T07:34:14Z,30021672,40340012,9bbf5ea46129039d418b733810e877f9fbc61ba5,425077.03,425077.05,1,True,False,False,https://esi.evetech.net/v1/killmails/85934931/9bbf5ea46129039d418b733810e877f9fbc61ba5/,937872513.0,1271010834.0,917701062,1964,-333765640909.5378,1074875597813.7556,-379606804016.79535,597,,,,1964,True,0.0,25181.0,,500021.0,,,
85935510,85935510,2020-07-27T08:37:06Z,30002718,50006983,405e4b2ef80a6e8e4aa324b4f364706d4fa1cf4d,2997704.79,24233153.82,1,False,False,False,https://esi.evetech.net/v1/killmails/85935510/405e4b2ef80a6e8e4aa324b4f364706d4fa1cf4d/,,2117013133.0,98640511,1533,-2990919696646.6343,5521776345639.461,648081042522.2445,1944,,2114093513.0,98559111.0,1533,True,-10.0,17738.0,9678.0,,,,
85934923,85934923,2020-07-27T07:33:05Z,32000049,0,0c48e8d72a0f88ed590dea0c9466491ad554c4e1,219710893.02,365365763.65,1,True,False,False,https://esi.evetech.net/v1/killmails/85934923/0c48e8d72a0f88ed590dea0c9466491ad554c4e1/,99007969.0,2113888215.0,98529693,70056,-14959631415916.814,-14959788689838.488,-14959788684620.164,17715,,3019609.0,1000274.0,18619,True,0.0,47955.0,34580.0,500024.0,,,
85934925,85934925,2020-07-27T07:33:14Z,32000049,0,a21df82d1600ff38ac81623de7a67e9c08172a5c,20067125.87,20067125.87,1,True,False,False,https://esi.evetech.net/v1/killmails/85934925/a21df82d1600ff38ac81623de7a67e9c08172a5c/,99007969.0,2113888215.0,98529693,439,-14959631416099.414,-14959788689655.887,-14959788684802.766,670,,3019609.0,1000274.0,439,True,0.0,47955.0,34580.0,500024.0,,,
85934715,85934715,2020-07-27T07:06:51Z,30002586,50005882,e5734083e87898bcf7c6642e3c3decbb7cf650a1,26250681.69,26369266.14,7,False,True,False,https://esi.evetech.net/v1/killmails/85934715/e5734083e87898bcf7c6642e3c3decbb7cf650a1/,99006463.0,96836530.0,98561234,14847,-882081178489.4484,57620023762.28738,-111184898092.95776,3756,,1930108679.0,1000080.0,14847,True,-2.4,35683.0,3178.0,,,,
85934878,85934878,2020-07-27T07:29:16Z,30004790,40303390,a9a9df928bad02da14df9de21cc7f360e520a838,82150494.46,134332694.35,25,False,True,False,https://esi.evetech.net/v1/killmails/85934878/a9a9df928bad02da14df9de21cc7f360e520a838/,99009163.0,2115041842.0,98645589,88123,-43116109114.43404,-13884467677.078814,-245480805332.52844,24700,99005338.0,94078213.0,98558506.0,14817,True,1.9,11371.0,11371.0,,,,
85934881,85934881,2020-07-27T07:29:27Z,30004790,40303390,b3c8c716c497b4f8a1516d5d0a5d85c8ac5adca8,89098829.93,89098829.93,1,False,False,False,https://esi.evetech.net/v1/killmails/85934881/b3c8c716c497b4f8a1516d5d0a5d85c8ac5adca8/,99009163.0,2115041842.0,98645589,461,-43116109407.034035,-13884467384.478813,-245480805039.92844,670,99005338.0,94078213.0,98558506.0,461,True,1.9,11371.0,2889.0,,,,
85934918,85934918,2020-07-27T07:32:56Z,30004790,40303384,6d560e515fe148a92baf79b2034d14eb9f484866,385720993.39,802535090.36,33,False,True,False,https://esi.evetech.net/v1/killmails/85934918/6d560e515fe148a92baf79b2034d14eb9f484866/,99009163.0,2115728601.0,98547771,35324,273383436651.8517,-81564821407.45128,96577762975.57433,12005,99005338.0,94078213.0,98558506.0,7272,True,1.9,11371.0,2889.0,,,,
85934914,85934914,2020-07-27T07:32:41Z,30000142,60003760,3bc303001fe27691dba9d46a89c24b7f00a4b197,1405665.65,1405665.65,1,False,False,False,https://esi.evetech.net/v1/killmails/85934914/3bc303001fe27691dba9d46a89c24b7f00a4b197/,,2117234965.0,1000077,12505,-107303104345.69583,-18745023965.978367,436488690460.7319,33474,,2113694975.0,98545438.0,12505,True,1.7,12034.0,24519.0,,,,
85934885,85934885,2020-07-27T07:29:49Z,30045316,40348155,a57d8283c286a0c0daa6fd92b3df38ef80ae9e01,3804147.25,4353052.89,6,False,True,False,https://esi.evetech.net/v1/killmails/85934885/a57d8283c286a0c0daa6fd92b3df38ef80ae9e01/,99009990.0,2117007515.0,98639548,1557,-260509523439.87106,-228234345634.5264,1087395600359.0044,593,,95191582.0,98399881.0,1402,True,-0.7,17932.0,2456.0,500004.0,500001.0,,
85934903,85934903,2020-07-27T07:31:12Z,30045316,40348155,fc16a0e7621a0f2edd4f38b5cd091fde99415230,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934903/fc16a0e7621a0f2edd4f38b5cd091fde99415230/,99009990.0,2117007515.0,98639548,437,-260509523407.9709,-228234345666.4264,1087395600327.1044,670,,95191582.0,98399881.0,437,True,-0.7,17932.0,2889.0,500004.0,500001.0,,
85934887,85934887,2020-07-27T07:29:54Z,30002693,50008600,3011e71ed112cd0daa93fb07a130996f2d9aaba7,11111813.3,30683371.46,3,False,False,False,https://esi.evetech.net/v1/killmails/85934887/3011e71ed112cd0daa93fb07a130996f2d9aaba7/,,2116735988.0,98644672,1478,-851609874165.1793,-743080303437.6646,7795894899462.758,1944,99009265.0,1586905709.0,1619450262.0,1478,True,0.7,24702.0,2897.0,,,,
85934898,85934898,2020-07-27T07:30:56Z,32000170,0,5680cb480003d1f6cf11337ecd5ba5a0d5792ba3,15724319.51,40882630.85,4,False,False,False,https://esi.evetech.net/v1/killmails/85934898/5680cb480003d1f6cf11337ecd5ba5a0d5792ba3/,937872513.0,2112938183.0,917701062,18611,-14959788627498.7,-14959788728833.93,-14959788707523.824,622,,1604580049.0,1000107.0,14343,True,-1.2,621.0,24499.0,,,,
85934907,85934907,2020-07-27T07:31:26Z,32000170,0,8c7489edf6be77cfacd70d45c4ab0169fb9d983f,16259643.86,36936889.76,4,False,False,False,https://esi.evetech.net/v1/killmails/85934907/8c7489edf6be77cfacd70d45c4ab0169fb9d983f/,,1604580049.0,1000107,22130,-14959788656264.885,-14959788720863.473,-14959788710536.01,621,937872513.0,2112824861.0,917701062.0,14068,True,3.4,622.0,2913.0,,,,
85934875,85934875,2020-07-27T07:28:41Z,30005330,60009607,1223ffa9ba15193e112894ed74ac49ce849f7eb1,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934875/1223ffa9ba15193e112894ed74ac49ce849f7eb1/,,2112776832.0,1000107,447,159409939113.0705,-16150244593.156313,-170861270701.18774,670,99007252.0,2112848302.0,98505343.0,447,True,5.0,17715.0,24499.0,,,,
85934912,85934912,2020-07-27T07:32:16Z,32000170,0,7f6b0e08f85bbfe3bae8fcc50935c8d17c3b3189,9329118.36,9329118.36,1,False,False,False,https://esi.evetech.net/v1/killmails/85934912/7f6b0e08f85bbfe3bae8fcc50935c8d17c3b3189/,,1604580049.0,1000107,461,-14959788656487.082,-14959788720641.273,-14959788710758.207,670,937872513.0,2112824861.0,917701062.0,461,True,3.4,622.0,2913.0,,,,
85934877,85934877,2020-07-27T07:28:53Z,30005330,60009607,68158fe3a4c1ca9e4fd42b5673c34eaf50e0efe2,6579966.67,7382349.71,1,False,False,False,https://esi.evetech.net/v1/killmails/85934877/68158fe3a4c1ca9e4fd42b5673c34eaf50e0efe2/,,2112776832.0,1000107,46766,159409940195.6582,-16150246589.957325,-170861267482.03406,33475,99007252.0,2112848302.0,98505343.0,46766,True,5.0,17715.0,31882.0,,,,
85935469,85935469,2020-07-27T08:32:58Z,30001924,50010956,ccd0f6551a7fbe2d9c5a63530b5c2f0df6d96f07,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85935469/ccd0f6551a7fbe2d9c5a63530b5c2f0df6d96f07/,99007262.0,,98093166,12062,-113041352385.03336,1927616763.457131,2677779674801.724,12198,,2112290737.0,98481740.0,12062,True,-0.2,33468.0,2456.0,,,,
85934860,85934860,2020-07-27T07:27:18Z,30005330,60009607,5d061bdd708aa9e5e81502580c8c4ccabce18c22,49902227.65,77866067.01,5,False,True,False,https://esi.evetech.net/v1/killmails/85934860/5d061bdd708aa9e5e81502580c8c4ccabce18c22/,,2112776832.0,1000107,2846,159409940818.4352,-16150244889.274513,-170861268983.97174,35683,99007252.0,2112848302.0,98505343.0,2846,True,5.0,17715.0,24499.0,,,,
85934846,85934846,2020-07-27T07:25:30Z,32000030,0,f939a765fe90488f222692c4724e1638e089624b,25419395.03,52572528.12,9,False,False,False,https://esi.evetech.net/v1/killmails/85934846/f939a765fe90488f222692c4724e1638e089624b/,99009764.0,2114348298.0,98583458,18783,-14959710057727.426,-14959788694858.373,-14959788625378.922,628,,855437290.0,252826477.0,11076,True,3.8,2006.0,3512.0,,,,
85935506,85935506,2020-07-27T08:36:30Z,30000144,50002185,03d407cfb007211299482c7b3e0d1d31fcf4bc0f,441685.88,1064140.87,1,True,False,False,https://esi.evetech.net/v1/killmails/85935506/03d407cfb007211299482c7b3e0d1d31fcf4bc0f/,,2117222143.0,98637669,2319,660601778544.2778,44692312619.97791,2112967680716.7727,603,,,,1580,True,0.0,3739.0,,500001.0,,,
85934873,85934873,2020-07-27T07:28:23Z,32000030,0,4c3c451139cf9bf4b42b12bc82cd9a718dc28f94,17449969.71,72223327.27,9,False,False,False,https://esi.evetech.net/v1/killmails/85934873/4c3c451139cf9bf4b42b12bc82cd9a718dc28f94/,,855437290.0,252826477,25654,-14959710020898.55,-14959788706130.988,-14959788685985.998,2006,99009764.0,2114248573.0,98583458.0,24256,True,3.5,628.0,31874.0,,,,
85935351,85935351,2020-07-27T08:18:44Z,30004981,50006764,3d105344d3bcd3c4c2e4815f5f0a49cd46c6607e,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935351/3d105344d3bcd3c4c2e4815f5f0a49cd46c6607e/,,2116020208.0,98628763,429,-5646904077040.718,430629622918.51935,-10623778034259.576,670,,,,429,True,0.0,54577.0,,500026.0,,,
85934890,85934890,2020-07-27T07:30:02Z,32000030,0,1a098f78a37d429ae1f378b9afb7c7aa5949c4fd,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934890/1a098f78a37d429ae1f378b9afb7c7aa5949c4fd/,,855437290.0,252826477,462,-14959710021046.426,-14959788705983.115,-14959788686133.873,670,99009764.0,2114248573.0,98583458.0,462,True,3.5,628.0,27371.0,,,,
85935275,85935275,2020-07-27T08:12:07Z,30004981,50006764,c81658bcde45011df33197c963a524433b691282,3966.64,16852296.21,1,True,False,False,https://esi.evetech.net/v1/killmails/85935275/c81658bcde45011df33197c963a524433b691282/,,2116020208.0,98628763,607,-5646904077851.293,430629623036.3829,-10623778032169.787,596,,,,607,True,0.0,54577.0,,500026.0,,,
85935214,85935214,2020-07-27T08:07:20Z,30004981,50006764,5e9664dd7e4b65c1878010c2c22633b0b434352b,3966.64,18084953.99,1,True,False,False,https://esi.evetech.net/v1/killmails/85935214/5e9664dd7e4b65c1878010c2c22633b0b434352b/,,2116020208.0,98628763,607,-5646904076234.747,430629624392.7454,-10623778033175.756,596,,,,607,True,0.0,54577.0,,500026.0,,,
85935249,85935249,2020-07-27T08:09:35Z,30004981,60011338,1658ca6fc260d8229f807a186f481a76e1b22fca,3966.64,4485.4,1,True,False,False,https://esi.evetech.net/v1/killmails/85935249/1658ca6fc260d8229f807a186f481a76e1b22fca/,,2116020208.0,98628763,607,269176872775.8156,-20659930250.07102,-854926665442.6587,596,,,,607,True,0.0,54577.0,,500026.0,,,
85935258,85935258,2020-07-27T08:10:43Z,30004981,60011338,ed88830a581cd6d08584f3537a8f2f4a36444b6d,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935258/ed88830a581cd6d08584f3537a8f2f4a36444b6d/,,2116020208.0,98628763,429,269176872818.7156,-20659930292.97101,-854926665485.5587,670,,,,429,True,0.0,54577.0,,500026.0,,,
85935541,85935541,2020-07-27T08:41:03Z,30004696,50013766,f8c99932ca403ffa3dac5429976568cb0d3a959e,30287822.65,33306515.53,1,False,True,False,https://esi.evetech.net/v1/killmails/85935541/f8c99932ca403ffa3dac5429976568cb0d3a959e/,1354830081.0,2112451682.0,98370861,1128,-4352966128560.6567,1147757316464.7483,887197657842.3837,11202,498125261.0,2113270573.0,98276273.0,1128,True,0.5,11184.0,3041.0,,,,
85935549,85935549,2020-07-27T08:41:49Z,30004696,50013766,43775009c964bd0a15be0676405cd064664e31e7,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85935549/43775009c964bd0a15be0676405cd064664e31e7/,1354830081.0,2112451682.0,98370861,458,-4352966127548.044,1147757317675.5588,887197657289.8925,670,498125261.0,2113270573.0,98276273.0,458,True,0.5,11184.0,3041.0,,,,
85935315,85935315,2020-07-27T08:15:43Z,30004981,60011338,6e58385171716548b8ed81f3197275e243538e50,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85935315/6e58385171716548b8ed81f3197275e243538e50/,,2116020208.0,98628763,429,269176854314.3509,-20659936723.41239,-854926691913.2317,670,,,,429,True,0.0,54577.0,,500026.0,,,
85935336,85935336,2020-07-27T08:17:33Z,30004981,50006764,212018a78b69a33620605c72b5a9cf0edc806499,3966.64,4485.4,1,True,False,False,https://esi.evetech.net/v1/killmails/85935336/212018a78b69a33620605c72b5a9cf0edc806499/,,2116020208.0,98628763,607,-5646904076827.053,430629622838.3129,-10623778034878.146,596,,,,607,True,0.0,54577.0,,500026.0,,,
85934891,85934891,2020-07-27T07:30:02Z,32000030,0,675a968b3677a778a4ca28ae1533dfb993eefa54,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85934891/675a968b3677a778a4ca28ae1533dfb993eefa54/,,356859129.0,252826477,464,-14959710052201.355,-14959788705843.734,-14959788659499.258,670,99009764.0,2114248573.0,98583458.0,464,True,3.5,628.0,2175.0,,,,
85935550,85935550,2020-07-27T08:42:19Z,30004699,40297219,cc8e21d5a3038de313f35b01aaf76e6bd92cd4d5,246785108.1,285681150.5,8,False,False,False,https://esi.evetech.net/v1/killmails/85935550/cc8e21d5a3038de313f35b01aaf76e6bd92cd4d5/,99009082.0,2116977936.0,98428945,14988,109931478190.39348,-14670895982.613731,-267225613342.5406,12005,1354830081.0,2114969276.0,98190062.0,1952,True,-0.4,29990.0,2969.0,,,,
85935523,85935523,2020-07-27T08:38:42Z,30000763,40048141,232b94e54594059bc7d686b856699adac8f74e69,124217195.42,195028710.45,1,True,False,False,https://esi.evetech.net/v1/killmails/85935523/232b94e54594059bc7d686b856699adac8f74e69/,1220922756.0,2116085975.0,98620346,209400,3827371868512.065,-95767758719.08563,2888222677844.332,47466,,,,209400,True,0.0,24007.0,,500011.0,,,
85934307,85934307,2020-07-27T06:35:21Z,30002187,40139426,0c13104b2434da62158b3fa21a06444b31da5d32,6579966.67,6579966.67,1,False,False,False,https://esi.evetech.net/v1/killmails/85934307/0c13104b2434da62158b3fa21a06444b31da5d32/,,2115752491.0,98618749,47699,-848696400955.4832,49519040939.45893,-2853165095783.8286,33475,99009920.0,93992412.0,98564074.0,47699,True,-1.4,29336.0,2897.0,,,,
85934513,85934513,2020-07-27T06:51:00Z,30002187,60008494,6503ce0dc8521e1c32d524d8d9b2fbbdaa645f1b,55704808.32,92704771.49,37,False,True,False,https://esi.evetech.net/v1/killmails/85934513/6503ce0dc8521e1c32d524d8d9b2fbbdaa645f1b/,99009920.0,93992412.0,98564074,18259,-518583995692.6914,30255912734.909462,1042895743090.8073,29336,,2113785179.0,98553759.0,18259,True,1.1,3756.0,2185.0,,,,
85934893,85934893,2020-07-27T07:30:14Z,30001361,60001777,d3bb622b9d25901c4d3a5e90f3ad87830efc3237,374429.27,2784203.47,1,False,True,False,https://esi.evetech.net/v1/killmails/85934893/d3bb622b9d25901c4d3a5e90f3ad87830efc3237/,99005338.0,2112895747.0,98558506,651,-137275522294.78285,7348592045.687079,50567303966.37436,32880,99006785.0,2112789874.0,98543227.0,651,True,-10.0,16240.0,3178.0,,,,
